[123660]: 477ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[970080]: 5203ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3047 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: Before adding starting offset=34800000
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x00000210E60EC8C0, p=0x00000210E60EC8C0, tot=6
[970080]: 5203ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3050 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: this=0x00000210E609E910 Service acknowledging to offset 34800000 (100ns).
[970080]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E6057A88; name='SPEECH-UspContinuationOffset'; value='34800000'
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E60EC8E0
[970080]: 5203ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3055 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: ShrinkReplayBuffer=34800000
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000210E60EC8E0, p=0x00000210E60EC8E0, tot=13
[970080]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x00000210E6057A88; name='SPEECH-SingleUseEndpoint'; value=''
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC8E0; name='connection.message.path'; value='translation.phrase'
[970080]: 5203ms SPX_DBG_TRACE_VERBOSE:  audio_buffer.cpp:114 PcmAudioBuffer::DiscardBytesUnlocked discarding 111360 bytes.
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC8E0; name='X-RequestId'; value='5e7f3ae280164f1aa729a58a11bb3ac6'
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC8E0; name='Content-Type'; value='application/json; charset=utf-8'
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC8E0; name='connection.message.type'; value='text'
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC8E0; name='connection.message.type'; value='text'
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC8E0; name='connection.message.type'; value='text'
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC8E0; name='connection.message.type'; value='text'
[606523]: 5203ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E60EC8E0; name='connection.message.text.message'; value='{"RecognitionStatus":"Success","Offset":20600000,"Duration":14200000,"Text":"Isn't this stuff cool?","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Ist dieses Zeug nicht cool?"}]}}'
[606523]: 5203ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[606523]: 5203ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[606523]: 5204ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxRecognitionEventArgs' as '706084327'
[606523]: 5204ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E6084A10
[606523]: 5204ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x00000210E6084A10, p=0x00000210E6084A10, tot=4
[606523]: 5204ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E6028760
[606523]: 5204ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x00000210E6028760, p=0x00000210E6028760, tot=4
[606523]: 5204ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000210E6028820
[606523]: 5204ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x00000210E6028820, p=0x00000210E6028820, tot=14
[606523]: 5212ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6028820; name='ITN'; value=''
[606523]: 5212ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6028820; name='Lexical'; value=''
[606523]: 5213ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6028820; name='RESULT-RecognitionLatencyMs'; value='1134'
[606523]: 5213ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6028820; name='RESULT-Json'; value='{"RecognitionStatus":"Success","Offset":20600000,"Duration":14200000,"Text":"Isn't this stuff cool?","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Ist dieses Zeug nicht cool?"}]}}'
[606523]: 5213ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6028820; name='ITN'; value=''
[606523]: 5213ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6028820; name='Lexical'; value=''
[606523]: 5213ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6028820; name='RESULT-RecognitionLatencyMs'; value='1134'
[606523]: 5213ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000210E6028820; name='RESULT-Json'; value='{"RecognitionStatus":"Success","Offset":20600000,"Duration":14200000,"Text":"Isn't this stuff cool?","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Ist dieses Zeug nicht cool?"}]}}'
[606523]: 5214ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[606523]: 5214ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[391418]: 5288ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:59.6477845Z, size:3200.
[391418]: 5288ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 35840 bytes (1120 msec)
[391418]: 5288ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 150400, unacknowledgedAudioDuration = 1120 msec, packetAudioDelay = 0 msec
[970080]: 5289ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 5289ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 5289ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:4703, Write 3200 bytes audio data.
[970080]: 5289ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 5389ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:59.7487072Z, size:3200.
[391418]: 5389ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 39040 bytes (1220 msec)
[391418]: 5389ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 153600, unacknowledgedAudioDuration = 1220 msec, packetAudioDelay = 0 msec
[970080]: 5389ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 5389ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 5389ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:4804, Write 3200 bytes audio data.
[970080]: 5390ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 5488ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:59.8475861Z, size:3200.
[391418]: 5488ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 42240 bytes (1320 msec)
[391418]: 5488ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 156800, unacknowledgedAudioDuration = 1320 msec, packetAudioDelay = 0 msec
[970080]: 5488ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 5488ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 5488ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:4903, Write 3200 bytes audio data.
[970080]: 5488ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 5589ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:36:59.9483391Z, size:3200.
[391418]: 5589ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 45440 bytes (1420 msec)
[391418]: 5589ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 160000, unacknowledgedAudioDuration = 1420 msec, packetAudioDelay = 50 msec
[970080]: 5589ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 5589ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 5589ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5004, Write 3200 bytes audio data.
[970080]: 5589ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 5688ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.0478913Z, size:3200.
[391418]: 5688ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 48640 bytes (1520 msec)
[391418]: 5688ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 163200, unacknowledgedAudioDuration = 1520 msec, packetAudioDelay = 50 msec
[970080]: 5689ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 5689ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 5689ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5103, Write 3200 bytes audio data.
[970080]: 5689ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 5789ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.1484245Z, size:3200.
[391418]: 5789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 51840 bytes (1620 msec)
[391418]: 5789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 166400, unacknowledgedAudioDuration = 1620 msec, packetAudioDelay = 50 msec
[970080]: 5789ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 5789ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 5789ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5204, Write 3200 bytes audio data.
[970080]: 5789ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 5887ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.2469401Z, size:3200.
[391418]: 5888ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 55040 bytes (1720 msec)
[391418]: 5888ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 169600, unacknowledgedAudioDuration = 1720 msec, packetAudioDelay = 50 msec
[970080]: 5888ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 5888ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 5888ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5303, Write 3200 bytes audio data.
[970080]: 5888ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 5988ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.3472107Z, size:3200.
[391418]: 5988ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 58240 bytes (1820 msec)
[391418]: 5988ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 172800, unacknowledgedAudioDuration = 1820 msec, packetAudioDelay = 50 msec
[970080]: 5988ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 5988ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 5988ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5402, Write 3200 bytes audio data.
[970080]: 5988ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 6088ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.4476850Z, size:3200.
[391418]: 6088ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 61440 bytes (1920 msec)
[391418]: 6088ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 176000, unacknowledgedAudioDuration = 1920 msec, packetAudioDelay = 50 msec
[970080]: 6088ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 6089ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 6089ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5503, Write 3200 bytes audio data.
[970080]: 6089ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 6189ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.5480606Z, size:3200.
[391418]: 6189ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 64640 bytes (2020 msec)
[391418]: 6189ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 179200, unacknowledgedAudioDuration = 2020 msec, packetAudioDelay = 50 msec
[970080]: 6189ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 6189ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 6189ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5604, Write 3200 bytes audio data.
[970080]: 6189ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[970080]: 6189ms SPX_TRACE_INFO:  web_socket.cpp:842 [00000210E60D0030] Web socket upload rate this period was 35.6924 KB/s. Average 35.6924
[391418]: 6288ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.6473080Z, size:3200.
[391418]: 6288ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 67840 bytes (2120 msec)
[391418]: 6288ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 182400, unacknowledgedAudioDuration = 2120 msec, packetAudioDelay = 50 msec
[970080]: 6288ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 6288ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 6288ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5703, Write 3200 bytes audio data.
[970080]: 6288ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 6389ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.7484932Z, size:3200.
[391418]: 6389ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 71040 bytes (2220 msec)
[391418]: 6389ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 185600, unacknowledgedAudioDuration = 2220 msec, packetAudioDelay = 50 msec
[970080]: 6389ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 6389ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 6389ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5804, Write 3200 bytes audio data.
[970080]: 6389ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 6490ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.8499480Z, size:3200.
[391418]: 6491ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 74240 bytes (2320 msec)
[391418]: 6491ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 188800, unacknowledgedAudioDuration = 2320 msec, packetAudioDelay = 50 msec
[970080]: 6491ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x00000210E609E910) Sending Audio ... size=3200
[970080]: 6491ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[970080]: 6491ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5905, Write 3200 bytes audio data.
[970080]: 6491ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [00000210E60579A0]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[391418]: 6589ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-06-03T09:37:00.9482597Z, size:3200.
[391418]: 6589ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 77440 bytes (2420 msec)
[391418]: 6589ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [00000210E6077960] m_bytesTransited = 192000, unacknowledgedAudioDuration = 2420 msec, packetAudioDelay = 50 msec
