[119905]: 352ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF188B0; name='connection.message.text.message'; value='{"RecognitionStatus":"Success","Offset":18800000,"Duration":22900000,"Text":"Let's try this again and see if we get output.","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir es noch einmal und sehen, ob wir eine Ausgabe erhalten."}]}}'
[174873]: 5607ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:90 CSpxRecognitionResult::InitFinalResult
[174873]: 5607ms SPX_TRACE_VERBOSE:  recognition_result.cpp:104 CSpxRecognitionResult::InitFinalResult: resultId=c9cd06d1ce0646af8cebaeb720836824 reason=3, text='Let's try this again and see if we get output.'
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF602F0; name='RESULT-Json'; value='{"RecognitionStatus":"Success","Offset":18800000,"Duration":22900000,"Text":"Let's try this again and see if we get output.","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir es noch einmal und sehen, ob wir eine Ausgabe erhalten."}]}}'
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF188B0; name='Content-Type'; value='application/json; charset=utf-8'
[174873]: 5607ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:216 CSpxRecognitionResult::InitTranslationRecognitionResult
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='RESULT-Json'; value='{"RecognitionStatus":"Success","Offset":18800000,"Duration":22900000,"Text":"Let's try this again and see if we get output.","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir es noch einmal und sehen, ob wir eine Ausgabe erhalten."}]}}'
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1493 CSpxUspRecoEngineAdapter::UpdateAdapterResult_JsonResult: before update: json='{"RecognitionStatus":"Success","Offset":18800000,"Duration":22900000,"Text":"Let's try this again and see if we get output.","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir es noch einmal und sehen, ob wir eine Ausgabe erhalten."}]}}'
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF188B0; name='Path'; value='translation.phrase'
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF188B0; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 5607ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FE7A208; name='AudioConfig_AudioSource'; value='Microphones'
[696510]: 5607ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF602F0; name='RESULT-RecognitionLatencyMs'; value='992'
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1357 [000002927FE7A120]CSpxAudioStreamSession::WaitForRecognition_Complete: ...
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF037B0
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1539 [000002927FE7A120]CSpxAudioStreamSession::FireResultEvent
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x000002927FF037B0, p=0x000002927FF037B0, tot=7
[174873]: 5607ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1902 FireFinalResul: GetSite()->FireAdapterResult_FinalResult()  complete!
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3047 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: Before adding starting offset=41700000
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3050 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: this=0x000002927FE71CF0 Service acknowledging to offset 41700000 (100ns).
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF18890
[174873]: 5607ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FE7A208; name='SPEECH-UspContinuationOffset'; value='41700000'
[696510]: 5607ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x000002927FF18890, p=0x000002927FF18890, tot=7
[174873]: 5608ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3055 CSpxUspRecoEngineAdapter::OnAcknowledgedAudio: ShrinkReplayBuffer=41700000
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF188B0
[174873]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FE7A208; name='SPEECH-SingleUseEndpoint'; value=''
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF188B0, p=0x000002927FF188B0, tot=15
[174873]: 5608ms SPX_DBG_TRACE_VERBOSE:  audio_buffer.cpp:114 PcmAudioBuffer::DiscardBytesUnlocked discarding 133440 bytes.
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF188B0; name='connection.message.path'; value='translation.phrase'
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF188B0; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF188B0; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF188B0; name='connection.message.type'; value='text'
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF188B0; name='connection.message.type'; value='text'
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF188B0; name='connection.message.type'; value='text'
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF188B0; name='connection.message.type'; value='text'
[696510]: 5608ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF188B0; name='connection.message.text.message'; value='{"RecognitionStatus":"Success","Offset":18800000,"Duration":22900000,"Text":"Let's try this again and see if we get output.","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir es noch einmal und sehen, ob wir eine Ausgabe erhalten."}]}}'
[696510]: 5609ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[696510]: 5609ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[696510]: 5609ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxRecognitionEventArgs' as '706084327'
[696510]: 5609ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FEA5770
[696510]: 5609ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x000002927FEA5770, p=0x000002927FEA5770, tot=5
[696510]: 5609ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF60230
[696510]: 5609ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x000002927FF60230, p=0x000002927FF60230, tot=5
[696510]: 5609ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF602F0
[696510]: 5609ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF602F0, p=0x000002927FF602F0, tot=16
[696510]: 5617ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='ITN'; value=''
[696510]: 5617ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='Lexical'; value=''
[696510]: 5618ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='RESULT-RecognitionLatencyMs'; value='992'
[696510]: 5618ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='RESULT-Json'; value='{"RecognitionStatus":"Success","Offset":18800000,"Duration":22900000,"Text":"Let's try this again and see if we get output.","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir es noch einmal und sehen, ob wir eine Ausgabe erhalten."}]}}'
[696510]: 5618ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='ITN'; value=''
[696510]: 5618ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='Lexical'; value=''
[696510]: 5618ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='RESULT-RecognitionLatencyMs'; value='992'
[696510]: 5618ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF602F0; name='RESULT-Json'; value='{"RecognitionStatus":"Success","Offset":18800000,"Duration":22900000,"Text":"Let's try this again and see if we get output.","Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir es noch einmal und sehen, ob wir eine Ausgabe erhalten."}]}}'
[696510]: 5619ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[696510]: 5619ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[931781]: 5646ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:52.8225390Z, size:3200.
[931781]: 5646ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 29760 bytes (930 msec)
[931781]: 5646ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 166400, unacknowledgedAudioDuration = 930 msec, packetAudioDelay = 50 msec
[174873]: 5646ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 5646ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 5646ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5196, Write 3200 bytes audio data.
[174873]: 5646ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 5745ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:52.9218756Z, size:3200.
[931781]: 5745ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 32960 bytes (1030 msec)
[931781]: 5745ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 169600, unacknowledgedAudioDuration = 1030 msec, packetAudioDelay = 50 msec
[174873]: 5745ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 5745ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 5745ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5295, Write 3200 bytes audio data.
[174873]: 5745ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 5846ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:53.0227939Z, size:3200.
[931781]: 5846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 36160 bytes (1130 msec)
[931781]: 5846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 172800, unacknowledgedAudioDuration = 1130 msec, packetAudioDelay = 50 msec
[174873]: 5846ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 5846ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 5846ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5396, Write 3200 bytes audio data.
[174873]: 5846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[174873]: 5857ms SPX_TRACE_INFO:  web_socket.cpp:842 [000002927FEFEE00] Web socket upload rate this period was 34.3971 KB/s. Average 34.3971
[931781]: 5946ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:53.1223358Z, size:3200.
[931781]: 5946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 39360 bytes (1230 msec)
[931781]: 5946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 176000, unacknowledgedAudioDuration = 1230 msec, packetAudioDelay = 50 msec
[174873]: 5946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 5946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 5946ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5495, Write 3200 bytes audio data.
[174873]: 5946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 6046ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:53.2223073Z, size:3200.
[931781]: 6046ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 42560 bytes (1330 msec)
[931781]: 6046ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 179200, unacknowledgedAudioDuration = 1330 msec, packetAudioDelay = 50 msec
[174873]: 6046ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 6046ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 6046ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5595, Write 3200 bytes audio data.
[174873]: 6046ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 6145ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:53.3218449Z, size:3200.
[931781]: 6145ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 45760 bytes (1430 msec)
[931781]: 6145ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 182400, unacknowledgedAudioDuration = 1430 msec, packetAudioDelay = 50 msec
[174873]: 6145ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 6145ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 6145ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5695, Write 3200 bytes audio data.
[174873]: 6145ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 6246ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:53.4229143Z, size:3200.
[931781]: 6246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 48960 bytes (1530 msec)
[931781]: 6246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 185600, unacknowledgedAudioDuration = 1530 msec, packetAudioDelay = 50 msec
[174873]: 6246ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 6246ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 6246ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5796, Write 3200 bytes audio data.
[174873]: 6246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 6347ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:53.5242477Z, size:3200.
[931781]: 6348ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 52160 bytes (1630 msec)
[931781]: 6348ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 188800, unacknowledgedAudioDuration = 1630 msec, packetAudioDelay = 50 msec
[174873]: 6348ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 6348ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 6348ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5897, Write 3200 bytes audio data.
[174873]: 6348ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 6446ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:53.6232447Z, size:3200.
[931781]: 6447ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 55360 bytes (1730 msec)
[931781]: 6447ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 192000, unacknowledgedAudioDuration = 1730 msec, packetAudioDelay = 50 msec
[174873]: 6447ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 6447ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 6447ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:5996, Write 3200 bytes audio data.
[174873]: 6447ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
